version,prompt_idx,prompt_text,direction_type,alpha,perturb_layer,perturb_mode,baseline_text,perturbed_text,perturbation_norm,baseline_len_tokens,perturbed_len_tokens,prompt_category,perplexity_clean
sanity,4,What is the speed of light?,assistant_away,0.5,32,persistent,"The **speed of light** in a **vacuum** is a fundamental physical constant and is denoted by the letter **c**. Its exact value is:

> **299,792,458 meters per second (m/s)**

This is approximately:

- **300,","The **speed of light** in a **vacuum** is a fundamental physical constant, denoted by the letter **c**. Its exact value is:

> **299,792,458 meters per second (m/s)**

This is approximately:

- **300,0",81.11742401123047,64,64,factual,1.137294888496399
sanity,4,What is the speed of light?,assistant_away,1.0,32,persistent,"The **speed of light** in a **vacuum** is a fundamental physical constant and is denoted by the letter **c**. Its exact value is:

> **299,792,458 meters per second (m/s)**

This is approximately:

- **300,","The speed of light in a vacuum is a fundamental constant of nature, precisely defined as **299,792,458 meters per second** (often rounded to **3.00 × 10⁸ m/s** for simplicity in calculations). This value is not just a number—it",162.23484802246094,64,64,factual,1.6643612384796143
sanity,4,What is the speed of light?,assistant_toward,0.5,32,persistent,"The **speed of light** in a **vacuum** is a fundamental physical constant and is denoted by the letter **c**. Its exact value is:

> **299,792,458 meters per second (m/s)**

This is approximately:

- **300,","The speed of light in a vacuum is a fundamental physical constant and is denoted by the letter **c**. Its value is approximately:

**299,792,458 meters per second (m/s)**  
or  
**about 186,282 miles per second (",81.11742401123047,64,64,factual,1.1781349182128906
sanity,4,What is the speed of light?,assistant_toward,1.0,32,persistent,"The **speed of light** in a **vacuum** is a fundamental physical constant and is denoted by the letter **c**. Its exact value is:

> **299,792,458 meters per second (m/s)**

This is approximately:

- **300,","The speed of light in a vacuum is a fundamental physical constant and is denoted by the symbol **c**. It is approximately:

$$
c = 299,792,458 \text{ meters per second (m/s)}
$$

This is often rounded to **3.0",162.23484802246094,64,64,factual,1.294109582901001
sanity,4,What is the speed of light?,random_0,0.5,32,persistent,"The **speed of light** in a **vacuum** is a fundamental physical constant and is denoted by the letter **c**. Its exact value is:

> **299,792,458 meters per second (m/s)**

This is approximately:

- **300,","The speed of light in a vacuum is a fundamental physical constant and is denoted by the letter **c**. Its exact value is:

**299,792,458 meters per second (m/s)**

This is approximately:

- **3.00 × 10⁸",81.11737823486328,64,64,factual,1.1049553155899048
sanity,4,What is the speed of light?,random_0,1.0,32,persistent,"The **speed of light** in a **vacuum** is a fundamental physical constant and is denoted by the letter **c**. Its exact value is:

> **299,792,458 meters per second (m/s)**

This is approximately:

- **300,","The speed of light in a vacuum is a fundamental physical constant and is denoted by the letter **c**. It is exactly:

$$
c = 299,\!792,\!458 \text{ meters per second (m/s)}
$$

This value is defined by the International",162.23475646972656,64,64,factual,1.2305307388305664
sanity,4,What is the speed of light?,random_1,0.5,32,persistent,"The **speed of light** in a **vacuum** is a fundamental physical constant and is denoted by the letter **c**. Its exact value is:

> **299,792,458 meters per second (m/s)**

This is approximately:

- **300,","The speed of light in a vacuum is a fundamental physical constant and is defined as exactly **299,792,458 meters per second (m/s)**. This value is often rounded to **3.00 × 10⁸ m/s** for simplicity in calculations.

In other",81.11739349365234,64,64,factual,1.2080302238464355
sanity,4,What is the speed of light?,random_1,1.0,32,persistent,"The **speed of light** in a **vacuum** is a fundamental physical constant and is denoted by the letter **c**. Its exact value is:

> **299,792,458 meters per second (m/s)**

This is approximately:

- **300,","The **speed of light** in a **vacuum** is a fundamental physical constant and is defined as:

$$
299,\!792,\!458 \text{ meters per second (m/s)}
$$

This is often approximated as:

$$
3.00 \times",162.2347869873047,64,64,factual,1.1722397804260254
sanity,4,What is the speed of light?,fc_positive,0.5,32,persistent,"The **speed of light** in a **vacuum** is a fundamental physical constant and is denoted by the letter **c**. Its exact value is:

> **299,792,458 meters per second (m/s)**

This is approximately:

- **300,","The speed of light in a vacuum is a fundamental physical constant, denoted by the letter **c**. Its exact value is:

**299,792,458 meters per second (m/s)**

This is approximately:

- **3.00 × 10⁸ m",81.11737823486328,64,64,factual,1.1258608102798462
sanity,4,What is the speed of light?,fc_positive,1.0,32,persistent,"The **speed of light** in a **vacuum** is a fundamental physical constant and is denoted by the letter **c**. Its exact value is:

> **299,792,458 meters per second (m/s)**

This is approximately:

- **300,","The speed of light in a vacuum is approximately **299,792,458 meters per second (m/s)**, or about **3.00 × 10⁸ m/s** when rounded to three significant figures. This value is often denoted by the symbol **c**",162.23475646972656,64,64,factual,1.369537591934204
sanity,4,What is the speed of light?,fc_negative,0.5,32,persistent,"The **speed of light** in a **vacuum** is a fundamental physical constant and is denoted by the letter **c**. Its exact value is:

> **299,792,458 meters per second (m/s)**

This is approximately:

- **300,","The **speed of light** in a **vacuum** is a fundamental physical constant and is denoted by the letter **c**. Its exact value is:

> **299,792,458 meters per second (m/s)**

This is approximately:

- **300,",81.11737823486328,64,64,factual,1.1213146448135376
sanity,4,What is the speed of light?,fc_negative,1.0,32,persistent,"The **speed of light** in a **vacuum** is a fundamental physical constant and is denoted by the letter **c**. Its exact value is:

> **299,792,458 meters per second (m/s)**

This is approximately:

- **300,","The **speed of light** in a **vacuum** is a fundamental constant of nature and is denoted by the letter **c**. Its value is:

> **299,792,458 meters per second (m/s)**

This is approximately:

- **186,",162.23475646972656,64,64,factual,1.2339611053466797
sanity,4,What is the speed of light?,pca_pc1_positive,0.5,32,persistent,"The **speed of light** in a **vacuum** is a fundamental physical constant and is denoted by the letter **c**. Its exact value is:

> **299,792,458 meters per second (m/s)**

This is approximately:

- **300,","The speed of light in a vacuum is a fundamental physical constant, denoted by the letter **c**, and is approximately **299,792,458 meters per second** (about **300,000 kilometers per second** or **186,282 miles",81.11737823486328,64,64,factual,1.2350579500198364
sanity,4,What is the speed of light?,pca_pc1_positive,1.0,32,persistent,"The **speed of light** in a **vacuum** is a fundamental physical constant and is denoted by the letter **c**. Its exact value is:

> **299,792,458 meters per second (m/s)**

This is approximately:

- **300,","The **speed of light** is a fundamental physical constant that represents the maximum speed at which all energy, matter, and information in the universe can travel. It is a cornerstone of modern physics, especially in the theory of relativity.

### Speed of Light in a Vacuum:
- The **speed of light in a vacuum",162.23475646972656,64,64,factual,1.4177509546279907
sanity,4,What is the speed of light?,pca_pc1_negative,0.5,32,persistent,"The **speed of light** in a **vacuum** is a fundamental physical constant and is denoted by the letter **c**. Its exact value is:

> **299,792,458 meters per second (m/s)**

This is approximately:

- **300,","The speed of light in a vacuum is approximately **299,792,458 meters per second (m/s)**. This is often rounded to **3.00 × 10⁸ m/s** for simplicity in calculations.

This speed is a fundamental constant in physics and is den",81.11737823486328,64,64,factual,1.1839483976364136
sanity,4,What is the speed of light?,pca_pc1_negative,1.0,32,persistent,"The **speed of light** in a **vacuum** is a fundamental physical constant and is denoted by the letter **c**. Its exact value is:

> **299,792,458 meters per second (m/s)**

This is approximately:

- **300,","The speed of light in a vacuum is approximately **299,792,458 meters per second (m/s)**. This is often rounded to **3.00 × 10⁸ m/s** for simplicity in calculations.

This speed is considered a fundamental constant of nature and is",162.23475646972656,64,64,factual,1.230570912361145
